"id";"table_id";"filename";"cropped_filename";"table_name";"type";"is_cover";"created_at";"updated_at"
"228";"104";"1615809390014_copok.jpg";NULL;"NEWS";"IMAGE";"1";"2021-03-15 11:56:32";"2021-03-15 11:56:36"
"229";"105";"1616149486941_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-03-19 10:24:45";"2021-03-24 10:21:39"
"231";"105";"1616581054235_paolabignardi.jpg";NULL;"NEWS";"IMAGE";"0";"2021-03-24 10:17:34";"2021-03-24 10:21:39"
"232";"105";"1616581073768_andreariccardi3.jpg";NULL;"NEWS";"IMAGE";"0";"2021-03-24 10:17:53";"2021-03-24 10:21:39"
"233";"105";"1616581184126_cb.jpeg";NULL;"NEWS";"FILE";"0";"2021-03-24 10:19:44";"2021-03-24 10:19:44"
"234";"106";"1617789909398_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-04-07 10:05:09";"2021-04-07 10:05:13"
"235";"107";"1617791499157_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-04-07 10:31:39";"2021-04-07 10:31:43"
"236";"108";"1619451569448_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-04-26 15:39:30";"2021-04-26 15:39:34"
"239";"109";"1619452982969_cop3.jpg";NULL;"NEWS";"IMAGE";"1";"2021-04-26 16:03:04";"2021-04-26 16:03:06"
"240";"110";"1619453673022_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-04-26 16:14:34";"2021-04-26 16:14:37"
"241";"110";"1619453830039_dsc1484.jpg";NULL;"NEWS";"IMAGE";"0";"2021-04-26 16:17:12";"2021-04-26 16:17:12"
"242";"111";"1620116143670_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-05-04 08:15:46";"2021-05-04 08:15:50"
"243";"112";"1620730327495_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-05-11 10:52:08";"2021-05-11 10:52:11"
"244";"113";"1622380925101_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-05-30 13:28:32";"2021-05-30 13:28:36"
"245";"114";"1623148230994_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-06-08 10:30:30";"2021-06-08 10:30:33"
"246";"114";"1623218291389_scena.jpeg";NULL;"NEWS";"IMAGE";"0";"2021-06-09 05:58:10";"2021-06-09 05:58:10"
"247";"114";"1623218299847_sanpelleshow.jpeg";NULL;"NEWS";"IMAGE";"0";"2021-06-09 05:58:19";"2021-06-09 05:58:19"
"248";"115";"1623316744131_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-06-10 09:19:03";"2021-06-10 09:19:06"
"249";"115";"1623316758287_foto.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-10 09:19:19";"2021-06-10 09:19:19"
"250";"116";"1624125252102_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-06-19 17:54:12";"2021-06-19 17:54:16"
"258";"116";"1624125448519_p1136020.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:57:31";"2021-06-19 17:57:31"
"259";"116";"1624125461744_p1136021.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:57:43";"2021-06-19 17:57:43"
"260";"116";"1624125473760_p1136049.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:57:55";"2021-06-19 17:57:55"
"261";"116";"1624125482065_p1136096.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:58:03";"2021-06-19 17:58:03"
"262";"116";"1624125491974_p1136108.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:58:13";"2021-06-19 17:58:13"
"263";"116";"1624125503224_p1136602.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:58:25";"2021-06-19 17:58:25"
"264";"116";"1624125520443_p1136694.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:58:42";"2021-06-19 17:58:42"
"265";"116";"1624125530866_p1136820.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:58:56";"2021-06-19 17:58:56"
"266";"116";"1624125546620_p1136789.jpg";NULL;"NEWS";"IMAGE";"0";"2021-06-19 17:59:08";"2021-06-19 17:59:08"
"267";"117";"1630397099652_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-08-31 08:05:01";"2021-12-13 15:33:47"
"269";"118";"1631259375391_copvera.jpg";NULL;"NEWS";"IMAGE";"1";"2021-09-10 07:36:15";"2021-09-10 07:36:18"
"270";"119";"1633015582468_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-09-30 15:26:23";"2021-09-30 15:26:26"
"271";"120";"1635346585725_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-10-27 14:56:26";"2021-10-27 14:56:29"
"272";"121";"1637757842419_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-11-24 12:44:00";"2021-11-24 12:44:03"
"273";"122";"1637767675967_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-11-24 15:27:56";"2021-11-24 15:28:03"
"274";"122";"1637767762897_evento_4 dicembre 2021 reggio emilia.pdf";NULL;"NEWS";"FILE";"0";"2021-11-24 15:29:25";"2021-11-24 15:29:25"
"275";"123";"1638460588907_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-02 15:56:29";"2021-12-02 15:56:32"
"276";"124";"1638969287334_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-08 13:14:46";"2021-12-08 13:14:50"
"278";"124";"1638969356716_dsc0488.jpg";NULL;"NEWS";"IMAGE";"0";"2021-12-08 13:16:06";"2021-12-08 13:16:06"
"279";"124";"1638969385401_dsc0474.jpg";NULL;"NEWS";"IMAGE";"0";"2021-12-08 13:16:35";"2021-12-08 13:16:35"
"280";"124";"1638969412936_dsc0505.jpg";NULL;"NEWS";"IMAGE";"0";"2021-12-08 13:17:08";"2021-12-08 13:17:08"
"281";"125";"1639341956631_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-12 20:45:57";"2021-12-12 20:46:00"
"282";"126";"1639407773203_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-13 15:02:54";"2021-12-13 15:03:02"
"284";"126";"1639407821465_image0.jpeg";NULL;"NEWS";"IMAGE";"0";"2021-12-13 15:03:44";"2021-12-13 15:03:44"
"285";"126";"1639407854659_image3.jpeg";NULL;"NEWS";"IMAGE";"0";"2021-12-13 15:04:16";"2021-12-13 15:04:16"
"286";"126";"1639407864011_image2.jpeg";NULL;"NEWS";"IMAGE";"0";"2021-12-13 15:04:27";"2021-12-13 15:04:27"
"287";"127";"1639923454967_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-19 14:17:34";"2021-12-19 14:17:37"
"288";"127";"1639923470658_dsc0760.jpg";NULL;"NEWS";"IMAGE";"0";"2021-12-19 14:17:59";"2021-12-19 14:17:59"
"289";"127";"1639923493525_dsc0754.jpg";NULL;"NEWS";"IMAGE";"0";"2021-12-19 14:18:20";"2021-12-19 14:18:20"
"290";"128";"1640877763278_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2021-12-30 15:22:42";"2021-12-30 15:22:46"
"291";"129";"1642010976746_copfrog.jpg";NULL;"NEWS";"IMAGE";"1";"2022-01-12 18:09:36";"2022-01-12 18:37:48"
"292";"130";"1642948457283_cop.png";NULL;"NEWS";"IMAGE";"1";"2022-01-23 14:34:16";"2022-01-23 14:34:20"
"293";"130";"1642948469385_fuoco_di betania 2022 1.pdf";NULL;"NEWS";"FILE";"0";"2022-01-23 14:34:29";"2022-01-23 14:34:29"
"294";"131";"1644346252508_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-02-08 18:50:52";"2022-02-08 18:50:56"
"295";"132";"1644416992941_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-02-09 14:29:53";"2022-02-09 14:29:55"
"296";"133";"1644851071477_2_fuoco di betania 2022 2.pdf";NULL;"NEWS";"FILE";"0";"2022-02-14 15:04:35";"2022-02-14 15:04:35"
"297";"133";"1644851907484_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-02-14 15:18:29";"2022-02-14 15:18:32"
"298";"134";"1645445038329_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-02-21 12:03:59";"2022-02-21 12:04:02"
"299";"134";"1645445050418_dsc0894.jpg";NULL;"NEWS";"IMAGE";"0";"2022-02-21 12:04:14";"2022-02-21 12:04:14"
"300";"134";"1645445067642_dsc0917.jpg";NULL;"NEWS";"IMAGE";"0";"2022-02-21 12:04:29";"2022-02-21 12:04:29"
"301";"135";"1645726302117_copnew.jpg";NULL;"NEWS";"IMAGE";"1";"2022-02-24 18:11:42";"2022-02-24 18:11:47"
"302";"136";"1647537268454_cop.png";NULL;"NEWS";"IMAGE";"1";"2022-03-17 17:14:28";"2022-03-17 17:14:30"
"303";"137";"1649686701119_copnews.jpg";NULL;"NEWS";"IMAGE";"1";"2022-04-11 14:18:23";"2022-04-11 14:18:26"
"304";"138";"1649883045198_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-04-13 20:50:50";"2022-04-13 20:53:16"
"305";"138";"1649883057771_dsc1456.jpg";NULL;"NEWS";"FILE";"0";"2022-04-13 20:51:16";"2022-04-13 20:51:16"
"306";"138";"1649883102641_dsc1468.jpg";NULL;"NEWS";"FILE";"0";"2022-04-13 20:52:02";"2022-04-13 20:52:02"
"307";"138";"1649883129395_dsc1475.jpg";NULL;"NEWS";"FILE";"0";"2022-04-13 20:52:37";"2022-04-13 20:52:37"
"308";"139";"1650123425928_fdwhv9.pdf";NULL;"NEWS";"FILE";"0";"2022-04-16 15:37:10";"2022-04-16 15:37:10"
"309";"139";"1650123506829_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-04-16 15:38:27";"2022-04-16 15:38:29"
"310";"140";"1651513534975_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-05-02 17:45:35";"2022-05-02 17:45:38"
"312";"141";"1651672609334_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-05-04 13:56:49";"2022-05-04 13:57:15"
"313";"142";"1652779655614_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-05-17 09:27:35";"2022-05-17 09:27:38"
"315";"143";"1653334295609_sagrino.pdf";NULL;"NEWS";"FILE";"0";"2022-05-23 19:31:39";"2022-05-23 19:31:39"
"317";"143";"1653389505959_cop1.jpg";NULL;"NEWS";"IMAGE";"1";"2022-05-24 10:51:46";"2022-05-24 10:52:08"
"318";"144";"1653918304869_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-05-30 13:45:05";"2022-05-30 13:45:09"
"319";"144";"1653918631328_sp1.jpg";NULL;"NEWS";"FILE";"0";"2022-05-30 13:50:37";"2022-05-30 13:50:37"
"320";"144";"1653918673106_sp2.jpg";NULL;"NEWS";"FILE";"0";"2022-05-30 13:51:16";"2022-05-30 13:51:16"
"321";"144";"1653918696658_sp3.jpg";NULL;"NEWS";"FILE";"0";"2022-05-30 13:51:42";"2022-05-30 13:51:42"
"322";"144";"1653918715268_sp4.jpg";NULL;"NEWS";"FILE";"0";"2022-05-30 13:51:58";"2022-05-30 13:51:58"
"323";"144";"1653918726459_sp5.jpg";NULL;"NEWS";"FILE";"0";"2022-05-30 13:52:14";"2022-05-30 13:52:14"
"324";"145";"1654788771773_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-06-09 15:32:51";"2022-06-09 15:32:56"
"325";"145";"1654788807812_cena_betania.jpeg";NULL;"NEWS";"FILE";"0";"2022-06-09 15:33:27";"2022-06-09 15:33:27"
"326";"146";"1655042493702_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-06-12 14:01:35";"2022-06-12 14:01:38"
"327";"146";"1655042505158_panorama.jpg";NULL;"NEWS";"FILE";"0";"2022-06-12 14:02:01";"2022-06-12 14:02:01"
"328";"146";"1655042533516_la_notte silenziosa.jpg";NULL;"NEWS";"FILE";"0";"2022-06-12 14:02:27";"2022-06-12 14:02:27"
"329";"147";"1656414830793_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-06-28 11:13:51";"2022-06-28 11:13:54"
"331";"147";"1656414940213_dsc0102.jpg";NULL;"NEWS";"IMAGE";"0";"2022-06-28 11:15:43";"2022-06-28 11:15:43"
"332";"147";"1656414953824_dsc0093.jpg";NULL;"NEWS";"IMAGE";"0";"2022-06-28 11:15:57";"2022-06-28 11:15:57"
"333";"147";"1656414969038_dsc0115.jpg";NULL;"NEWS";"IMAGE";"0";"2022-06-28 11:16:10";"2022-06-28 11:16:10"
"334";"148";"1659461441162_salotto_letterario con vista sul castello.jpeg";NULL;"NEWS";"FILE";"0";"2022-08-02 17:30:44";"2022-08-02 17:30:44"
"335";"148";"1659462057194_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-02 17:40:59";"2022-08-02 17:41:03"
"337";"150";"1659950901309_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-08 09:28:21";"2022-08-08 09:28:24"
"338";"148";"1661076496308_locandina_20 agosto 2022.jpg";NULL;"NEWS";"FILE";"0";"2022-08-21 10:08:18";"2022-08-21 10:08:18"
"340";"149";"1661605989580_cop1.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-27 13:13:11";"2022-08-27 13:13:15"
"341";"151";"1661943105894_gazzetta_ritaglio.jpg";NULL;"NEWS";"FILE";"0";"2022-08-31 10:51:46";"2022-08-31 10:51:46"
"342";"151";"1661943122426_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-31 10:52:02";"2022-08-31 10:52:06"
"343";"151";"1661943162037_poeti_agli orti.jpeg";NULL;"NEWS";"FILE";"0";"2022-08-31 10:52:42";"2022-08-31 10:52:42"
"344";"152";"1661945887643_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-31 11:38:08";"2022-08-31 11:38:12"
"345";"152";"1661945897147_locandina_serate nel chiostro.pdf";NULL;"NEWS";"FILE";"0";"2022-08-31 11:38:17";"2022-08-31 11:38:17"
"346";"153";"1661955040891_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-08-31 14:10:41";"2022-08-31 14:10:45"
"347";"153";"1661955052202_cartellone.jpg";NULL;"NEWS";"IMAGE";"0";"2022-08-31 14:10:52";"2022-08-31 14:10:52"
"348";"153";"1661955066218_elaborati.jpg";NULL;"NEWS";"IMAGE";"0";"2022-08-31 14:11:06";"2022-08-31 14:11:06"
"349";"153";"1661955077241_aula_carpineti.jpg";NULL;"NEWS";"IMAGE";"0";"2022-08-31 14:11:17";"2022-08-31 14:11:17"
"350";"151";"1662015494272_foto_poeti orti spallanzani 3182022.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-01 06:58:14";"2022-09-01 06:58:14"
"351";"154";"1662476389721_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-06 14:59:49";"2022-09-06 14:59:52"
"352";"155";"1663004721309_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-12 17:45:22";"2022-09-12 17:45:24"
"353";"155";"1663005258167_live1.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:54:27";"2022-09-12 17:54:27"
"354";"155";"1663005414150_live2.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:57:03";"2022-09-12 17:57:03"
"355";"155";"1663005438004_live3.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:57:26";"2022-09-12 17:57:26"
"356";"155";"1663005457932_live4.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:57:47";"2022-09-12 17:57:47"
"357";"155";"1663005481595_live5.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:58:10";"2022-09-12 17:58:10"
"358";"155";"1663005500658_live6.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-12 17:58:29";"2022-09-12 17:58:29"
"359";"156";"1663076733673_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-13 13:45:33";"2022-09-13 13:45:36"
"360";"156";"1663076744680_ok.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:45:46";"2022-09-13 13:45:46"
"361";"156";"1663076765817_libri.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:46:06";"2022-09-13 13:46:06"
"362";"156";"1663076773176_ok.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:46:13";"2022-09-13 13:46:13"
"363";"156";"1663076780268_scaffale.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:46:21";"2022-09-13 13:46:21"
"364";"156";"1663076789019_scaffali.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:46:29";"2022-09-13 13:46:29"
"365";"156";"1663076795866_volume.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 13:46:36";"2022-09-13 13:46:36"
"366";"157";"1663081528364_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-13 15:05:27";"2022-09-13 15:05:30"
"367";"157";"1663081536706_gruppo.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 15:05:36";"2022-09-13 15:05:36"
"368";"157";"1663081552030_ingresso.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 15:05:52";"2022-09-13 15:05:52"
"369";"157";"1663081576125_prosl.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 15:06:16";"2022-09-13 15:06:16"
"370";"158";"1663412876169_cop.png";NULL;"NEWS";"IMAGE";"1";"2022-09-17 11:07:59";"2022-09-17 11:08:04"
"371";"158";"1663412892380_locandina.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:08:21";"2022-09-17 11:08:21"
"372";"158";"1663413275562_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:14:42";"2022-09-17 11:14:42"
"373";"158";"1663413562636_rubiera_caritas copia.png";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:19:47";"2022-09-17 11:19:47"
"375";"159";"1664462306017_dsc0355.jpg";NULL;"NEWS";"FILE";"0";"2022-09-29 14:38:37";"2022-09-29 14:38:37"
"378";"159";"1664520173291_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-30 06:42:50";"2022-09-30 06:42:52"
"379";"160";"1664819049804_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-03 17:44:15";"2022-10-03 17:44:19"
"380";"161";"1665673194229_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-13 14:59:54";"2022-10-13 14:59:57"
"381";"161";"1665673206184_a_bordo campo 12 ottobre 2022.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-10-13 15:00:06";"2022-10-13 15:00:06"
"382";"161";"1665673249164_chiostri_di san pietro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-13 15:00:50";"2022-10-13 15:00:50"
"383";"162";"1666446503023_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-22 13:48:22";"2022-10-22 13:48:25"
"384";"162";"1666446524790_canto_salmo.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:48:49";"2022-10-22 13:48:49"
"385";"162";"1666446545840_ingresso.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:13";"2022-10-22 13:49:13"
"386";"162";"1666446567254_omelia.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:30";"2022-10-22 13:49:30"
"387";"162";"1666446578582_ringraziamento.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:45";"2022-10-22 13:49:45"
"388";"162";"1666446599095_cena.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:50:11";"2022-10-22 13:50:11"
"389";"162";"1666447854540_abbraccio.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 14:11:11";"2022-10-22 14:11:11"
"391";"163";"1666524224821_li4edo3.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:23:59";"2022-10-23 12:31:47"
"392";"163";"1666524257170_li4edo1.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:24:28";"2022-10-23 12:31:47"
"393";"163";"1666524286234_li4edo2.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:25:00";"2022-10-23 12:31:47"
"394";"163";"1666524313326_locandina_whatsapp.jpeg";NULL;"NEWS";"FILE";"0";"2022-10-23 11:25:17";"2022-10-23 11:25:17"
"396";"163";"1666528254273_cop2.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-23 12:30:54";"2022-10-23 12:31:47"
"397";"164";"1666800874070_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-26 16:14:33";"2022-10-26 16:14:37"
"398";"165";"1667928627881_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-08 17:30:28";"2022-11-08 17:30:31"
"399";"166";"1667935157825_anime_in cammino.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:19:23";"2022-11-08 19:19:35"
"400";"166";"1667935171232_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-08 19:19:31";"2022-11-08 19:19:35"
"401";"166";"1667935192783_paolo_battistelli.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:20:10";"2022-11-08 19:20:10"
"402";"166";"1667935220665_edoardo_tincani.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:20:37";"2022-11-08 19:20:37"
"403";"166";"1667935266127_stefano_boggi.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:21:16";"2022-11-08 19:21:16"
"404";"166";"1667935354443_andrea_zavaroni.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:22:50";"2022-11-08 19:22:50"
"405";"166";"1667935379602_gabriele_chiodo.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:23:23";"2022-11-08 19:23:23"
"406";"166";"1667935417586_anime_in cammino.jpeg";NULL;"NEWS";"FILE";"0";"2022-11-08 19:23:42";"2022-11-08 19:23:42"
"407";"167";"1668860608559_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-19 12:23:27";"2022-11-19 12:23:35"
"408";"168";"1669110504621_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-22 09:48:24";"2022-11-22 09:48:30"
"409";"168";"1669110556769_tincani_invito presentazione web.jpg";NULL;"NEWS";"FILE";"0";"2022-11-22 09:49:16";"2022-11-22 09:49:16"
"410";"169";"1669188519235_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-23 07:28:39";"2022-11-23 07:28:50"
"412";"169";"1669188924333_teatro.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:35:24";"2022-11-23 07:35:24"
"413";"169";"1669189016297_dipinto.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:36:59";"2022-11-23 07:36:59"
"414";"169";"1669189030807_san_prospero.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:37:11";"2022-11-23 07:37:11"
"415";"169";"1669189040931_san_prospero bis.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:37:21";"2022-11-23 07:37:21"
"416";"170";"1669327346828_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-24 22:02:32";"2022-11-24 22:02:39"
"417";"171";"1669717844650_base_invito instagram.jpg";NULL;"NEWS";"FILE";"0";"2022-11-29 10:30:46";"2022-11-29 10:30:46"
"418";"171";"1669717856097_base_invito instagram.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-29 10:30:57";"2022-12-28 17:29:45"
"419";"171";"1669717876513_foto_ritaglio carlino reggio.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-29 10:31:18";"2022-12-28 17:29:45"
"422";"172";"1669809440854_dsc2509.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:23";"2022-11-30 12:49:25"
"423";"172";"1669809447660_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:30";"2022-11-30 12:49:25"
"424";"172";"1669809454276_dsc2514.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:37";"2022-11-30 12:49:25"
"425";"172";"1669809471431_dsc2482.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:54";"2022-11-30 12:49:25"
"426";"172";"1669809479198_dsc2470.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:01";"2022-11-30 12:49:25"
"427";"172";"1669809490646_dsc2504.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:13";"2022-11-30 12:49:25"
"428";"172";"1669809497974_dsc2490.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:20";"2022-11-30 12:49:25"
"432";"172";"1669812559109_cop3.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-30 12:49:21";"2022-11-30 12:49:25"
"433";"173";"1670148821845_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-04 10:13:41";"2022-12-04 10:13:43"
"434";"173";"1670148832153_copertina_strenna 2022 del pio istituto artigianelli.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-04 10:13:51";"2022-12-04 10:13:51"
"435";"174";"1670423744701_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-07 14:35:44";"2022-12-07 14:35:47"
"436";"175";"1670513734708_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-08 15:35:38";"2022-12-08 15:35:41"
"437";"176";"1670776340707_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-11 16:32:20";"2022-12-11 16:32:22"
"438";"177";"1670957406512_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-13 18:50:06";"2022-12-13 18:50:32"
"439";"177";"1670957417182_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-13 18:50:16";"2022-12-13 18:50:32"
"440";"178";"1671553745743_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-20 16:29:05";"2022-12-20 16:29:09"
"441";"178";"1671553758442_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-20 16:29:18";"2022-12-20 16:29:18"
"442";"179";"1671554629364_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-20 16:43:50";"2022-12-20 16:43:54"
"443";"180";"1672248309942_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-28 17:25:07";"2022-12-28 17:25:10"
"444";"180";"1672248320231_articolo_gazzetta di reggio 28122022.pdf";NULL;"NEWS";"FILE";"0";"2022-12-28 17:25:18";"2022-12-28 17:25:18"
"445";"171";"1672248578921_cop1.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-28 17:29:36";"2022-12-28 17:29:45"
"446";"181";"1672587801243_cop.png";NULL;"NEWS";"IMAGE";"1";"2023-01-01 15:43:20";"2023-01-01 15:43:23"
"447";"181";"1672587808417_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-01 15:43:27";"2023-01-01 15:43:27"
"448";"181";"1672587983767_dsc2509.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-01 15:46:29";"2023-01-01 15:46:29"
"450";"182";"1673198150198_cop.png";NULL;"NEWS";"IMAGE";"0";"2023-01-08 17:15:50";"2023-01-08 17:26:21"
"453";"182";"1673198775821_cop3.png";NULL;"NEWS";"IMAGE";"1";"2023-01-08 17:26:16";"2023-01-08 17:26:21"
"454";"183";"1673791138853_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-01-15 13:58:57";"2023-01-15 13:59:00"
"455";"184";"1674414806520_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-01-22 19:13:40";"2023-01-22 19:14:17"
"456";"184";"1674415387720_inchiesa.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-22 19:23:32";"2023-01-22 19:23:32"
